actor_1_name

50 Cent
Rapulana Seiphemo
Rasheed Naz
Raven-Symoné
Ray Milland
Ray Winstone
Raymond Burr
Raymond Cruz
Raymond J. Barry
Reba McEntire
Rebecca Budig
Redd Foxx
Regina Hall
Rene Russo
Rex Baker
Rhys Wakefield
Ricardo Darín
Riccardo Scamarcio
Rich Ceraulo
Rich Pecci
Richard Brooker
Richard Burgi
Richard Burton
Richard Cabral
Richard Cawthorne
Richard Coyle
Richard Curtis
Richard E. Grant
Richard Epcar
Richard Jewell
Richard Johnson
Richard Lawson
Richard Moll
Richard Tyson
Richard Wilson
Rick Yune
Ricky Schroder
Rijk de Gooyer
Ringo Starr
Rip Torn
Rita Hayworth
Rita Moreno
Rob McElhenney
Rob Paulsen
Rob Riggle
Robbie Barnes
Robert Baker
Robert Clohessy
Robert Davi
Robert De Niro
Robert Downey Jr.
Robert Duvall
Robert Forster
Robert John Burke
Robert Pattinson
Robert Picardo
Robert Pine
Robert Redford
Robert Ri'chard
Robert Shaw
Robert Townsend
Robin Lord Taylor
Robin McLeavy
Robin Williams
Robin Wright
Robyn Lively
Rock Hudson
Rod Steiger
Roddy McDowall
Roger Allam
Roger Rees
Roma Downey
Romain Duris
Romany Malco
Romola Garai
Ron Howard
Ronald Reagan
Ronn Moss
Ronny Cox
Rory Culkin
Rosanna Arquette
Rosario Dawson
Roscoe Lee Browne
Rosie Perez
Roxanne McKee
Roy Billing
Roy Scheider
Royal Dano
Ruby Dee
Rudy Youngblood
Rufus Sewell
Rumi Hiiragi
Rumi Missabu
Rupert Everett
Rupert Graves
Rupert Grint
Russell Hodgkinson
Russell Tovey
Russell Wong
Ruth Wilson
Ryan Gosling
Ryan Guzman
Ryan Kruger
Ryan O'Neal
Ryan Reynolds
S. Epatha Merkerso
Saad Siddiqui
Saeed Jaffrey
Saffron Burrows
Saif Ali Khan
Sally Hawkins
Sally Kirkland
Salma Hayek
Sam Adams
Sam Claflin
Sam Edwards
Sam Riley
Sam Shepard
Sam Trammell
Sam Waterston
Samaire Armstrong
Samantha Barks
Samantha Futerman
Samantha Morton
Samira Wiley
Sammo Kam-Bo Hung
Sammy Davis Jr.
Sanaa Lathan
Sandra Ellis Laffe
Sandrine Kiberlain
Santiago Cabrera
Sara Forestier
Sarah Butler
Sarah Carter
Sarah Gadon
Sarah Kazemy
Sarah Michelle Gel
Sarah Murphy-Dyson
Sarah Polley
Sarah Roemer
Sarah Silverman
Sariann Monaco
Sarunyu Wongkracha
Sasha Alexander
Sasha Roiz
Satish Kaushik
Sayed Badreya
Scarlett Johansson
Scatman Crothers
Scoot McNairy
Scott Baio
Scott Cohen
Scott Glenn
Scott Grimes
Scott Helvenston
Scott Levy
Scott Mechlowicz
Scott Porter
Scott Takeda
Scout Taylor-Compt
Seamus Davey-Fitzp
Sean Cameron Micha
Sean Hayes
Sean Lennon
Sean Patrick Thoma
Sean Pertwee
Sean Whalen
Sean Young
Sebastian Koch
Sela Ward
Sendhil Ramamurthy
Seregon O'Dassey
Sergey Garmash
Seth Gilliam
Seth MacFarlane
Seychelle Gabriel
Seymour Cassel
Shah Rukh Khan
Shahab Hosseini
Shahir Kabaha
Shailene Woodley
Shane Black
Shane Carruth
Shane Dawson
Shane Pollard
Shannen Fields
Shannon Elizabeth
Shari Albert
Sharlto Copley
Sharon Leal
Sharon Small
Shaun Sipos
Shawna Waldron
Shawnee Smith
Sheldon Leonard
Shelley Conn
Shelley Duvall
Shelley Hennig
Shengyi Huang
Sheryl Crow
Sheryl Lee
Shiri Appleby
Shirley Henderson
Shirley Jones
Shun Oguri
Shô Kosugi
Si Won Choi
Sid Caesar
Sid Haig
Sierra McCormick
Simon Abkarian
Simon Bird
Simon Merrells
Simon Yam
Siobhan Marshall
Sissy Spacek
Siu-Wong Fan
Slim Pickens
Snoop Dogg
Sofia Boutella
Sonia Braga
Sonja Sohn
Sook-Yin Lee
Sophia Myles
Sophie Okonedo
Spencer Tracy
Spencer Wilding
Sprague Grayden
Spring Byington
Stacy Edwards
Stacy Keach
Stana Roumillac
Stephanie Leonidas
Stephanie Szostak
Stephen Amell
Stephen Carr
Stephen Colbert
Stephen Collins
Stephen Dillane
Stephen Graham
Stephen Macht
Stephen McHattie
Stephen Rea
Stephen Root
Sterling Jerins
Steve Bastoni
Steve Buscemi
Steve Carell
Steve Coogan
Steve Guttenberg
Steve Howey
Steve Irwin
Steve Oedekerk
Steven Anthony Law
Steven Bauer
Steven Mackintosh
Steven Van Zandt
Steven Weber
Steven Yeun
Stockard Channing
Sullivan Stapleton
Sunil Narkar
Sunny Mabrey
Suraj Sharma
Susan Chambers
Susan Hampshire
Sydney Pollack
Sylvester Stallone
T.I.
Ta'Rhonda Jones
Tadanobu Asano
Takashi Shimura
Takeshi Kaneshiro
Takuya Kimura
Talia Shire
Talia Zucker
Taliesin Jaffe
Talisa Soto
Talulah Riley
Tamannaah Bhatia
Tamara Toumanova
Tammin Sursok
Tamsin Egerton
Tanya Roberts
Taran Killam
Tasha Smith
Tate Donovan
Tatiana Suarez-Pic
Tatsuo Matsumura
Tatum O'Neal
Tatyana Ali
Taylor Cole
Taylor Lautner
Taylor Negron
Taylor Pigeon
Ted Danson
Ted Raimi
Telly Savalas
Temple Grandin
Tenzin Thuthob Tsa
Teo Halm
Teresa Wright
Teri Garr
Teri Polo
Terry Funk
Terry Kiser
Terry Pheto
Teryl Rothery
The Dalai Lama
Theo James
Thomas Bo Larsen
Thomas F. Wilson
Thomas Kretschmann
Thomas Lennon
Thomas McDonell
Thomas Stroppel
Tia Carrere
Tiago Riani
Tiffany Helm
Tika Sumpter
Tim Blake Nelson
Tim Conway
Tim Holmes
Tim Meadows
Timothy Hutton
Tina Desai
Tina Fey
Tina Gilton
Tina Turner
Tippi Hedren
Tisha Campbell-Mar
Tjasa Ferme
Tobias Menzies
Toby Jones
Toby Stephens
Todd Giebenhain
Todd Stashwick
Tom Atkins
Tom Berenger
Tom Burke
Tom Cruise
Tom Cullen
Tom E. Nicholson
Tom Everett Scott
Tom Hanks
Tom Hardy
Tom Hughes
Tom Selleck
Tom Skerritt
Tom Welling
Tom Wilkinson
Tommy O'Reilly
Tommy Pallotta
Tommy Sheppard
Toni Servillo
Tony Alva
Tony Bonner
Tony Chiu Wai Leun
Tony Cox
Tony Curran
Tony Doupe
Tony Goldwyn
Tony Nappo
Topher Grace
Topol
Tori Spelling
Travis Myers
Treat Williams
Trenton Rostedt
Trevor Morgan
Trey Loney
Trey Parker
Trish Basinger
Tshewang Dendup
Tuesday Knight
Ty Burrell
Ty Parker
Tyler James Willia
Tyler Labine
Tyler Mane
Tyrone Power
Tzi Ma
Udo Kier
Ulrich Thomsen
Ulrich Tukur
Ursula Andress
Usher Raymond
Vanessa Ferlito
Vanessa Lengies
Vanessa Redgrave
Vanessa Williams
Vanna Bonta
Vera Ngassa
Verne Troyer
Vernon Dobtcheff
Vernon Wells
Veronica Ferres
Veronica Taylor
Vic Mignogna
Victor Rasuk
Victor Wong
Victoria Jackson
Vidya Balan
Viggo Mortensen
Vin Diesel
Vincent Chimato
Vincent Gallo
Vincent Pastore
Vincent Schiavelli
Vinessa Shaw
Violante Placido
Virginia Leith
Virginia Madsen
Vivica A. Fox
W. Earl Brown
Wagner Moura
Walter Hendrix III
Walter Koenig
Wanda Sykes
Ward G. Smith
Warren Beatty
Warren Christie
Wayne Knight
Wei Tang
Wei Zhao
Wendi McLendon-Cov
Wes Studi
Wesley Jonathan
Wilford Brimley
Will Ferrell
Will Forte
Will Patton
Will Rothhaar
Will Smith
William Baldwin
William Gates
William Holden
William Hootkins
William Hurt
William Joseph Elk
William Katt
William Kircher
William McNamara
William Morgan She
William Schallert
William Smith
Willie Garson
Woo-sung Jung
Wood Harris
Woody Allen
Woody Strode
Xander Berkeley
Ximena Ayala
Yangzom Brauen
Yaphet Kotto
Yasmine Al Massri
Yaya DaCosta
Ye Liu
Yolande Moreau
Yorick van Wagenin
Yu-mi Jeong
Yuki Matsuzaki
Yul Vazquez
Yuliya Snigir
Yuri Lowenthal
Zach Gilford
Zachary Gordon
Zachary Knighton
Zack Ward
Zak Penn
Zoe Kazan
Zoe Lister-Jones
Zoe Ventoura
Zooey Deschanel
Zoë Kravitz
Zuhair Haddad
Álex Angulo
Ólafur Darri Óla
Óscar Jaenada
